Unnamed: 0,Linkedin_name,longitude,latitude,name,foundingYear,firm_type,sector,staffCount,staffCountRange,country,headquarter,orgtype,Biomass_degree_centrality,Biofuels_degree_centrality,Biogas_degree_centrality,Wind_degree_centrality,Offshore_Wind_degree_centrality,Solar_degree_centrality,Concentrated_Solar_degree_centrality,Waste_to_Heat_degree_centrality,Direct_Air_Capture_degree_centrality,Carbon_Capture_And_Storage_degree_centrality,Biochar_degree_centrality,Carbon_Direct_Removal_degree_centrality,BECCS_degree_centrality,Hydrogen_degree_centrality,Nuclear_Energy_degree_centrality,Nuclear_Fusion_degree_centrality,Hydro_Energy_degree_centrality,Geothermal_degree_centrality,Battery_degree_centrality,Electric_Vehicles_degree_centrality,Sustainable_Aviation_Fuels_degree_centrality,E_Fuels_degree_centrality,Marine_Energy_degree_centrality,Heat_Pumps_degree_centrality,Railway_degree_centrality,Electric_Shipping_degree_centrality,Electric_Aviation_degree_centrality,Fuel_Cell_Aviation_degree_centrality
46348,u-s-battery-mfg-co-,33.8753,-117.566,U.S. Battery Mfg. Co.,1926.0,Manufacturer,Battery,59.0,"{'start': 201, 'end': 500}",US,1.0,Green industry,,,,,,,,,,,,,,,,,,,4.187780057791365e-05,,,,,,,,,
46359,ecosave-llc,39.902,-75.1945,Ecosave,2002.0,"Service Provider, Project Developer","Solar, Geothermal, Energy General",112.0,"{'start': 51, 'end': 200}",US,1.0,Green industry,,,,,,,,,,,,,,,,,,0.0032768978700163,,,,,,0.0017764618800888,,,,
46360,sproutitad,35.2274,-80.8426,Sprout,2014.0,Service Provider,"Computer and Electronic Products, Other Sectors",122.0,"{'start': 201, 'end': 500}",US,1.0,Service sector,,,,,,,,,,,,,,,,,,,,3.53356890459364e-05,,,,,,,,
46369,powerglobal,34.1676,-118.159,Power Global,2019.0,"Manufacturer, Service Provider","Battery, Other Energy Storage, Electric Vehicles",96.0,"{'start': 11, 'end': 50}",US,1.0,Green industry,,,,,,,,,,,,,,,,,,,0.0001256334017337,3.53356890459364e-05,,,,,,,,
46384,intrepid-resources-llc,29.7833,-95.536,Intrepid Resources LLC,2022.0,Other (Oil & Gas Industry),"Oil, Gas",8.0,"{'start': 2, 'end': 10}",US,1.0,Other,,,,,,,,,,,,,,,,,,,,,,,,,,,,
46389,city-of-chattanooga,35.0434,-85.3078,City of Chattanooga,1839.0,Governmental Organization,Other Sectors,1541.0,"{'start': 1001, 'end': 5000}",US,1.0,Governmental organizations,,,,,,2.7013885136960397e-05,,,,,,,,,,,,,8.37556011558273e-05,0.0001766784452296,,,,,,,,
46392,nuclear-waste-partnership-llc,32.3712,-104.234,"Nuclear Waste Partnership, LLC",,Service Provider,Nuclear Energy,173.0,"{'start': 1001, 'end': 5000}",US,1.0,Green services,,,,,,,,,,,,,,,,,,,,,,,,,,,,
46404,pratexo,30.2711,-97.7437,Pratexo,2019.0,Service Provider,"Electricity-grid, Shipping, Other ICT",27.0,"{'start': 11, 'end': 50}",US,1.0,Service sector,,,,0.0001652255328523,,8.104165541088119e-05,,,,,,,,,,,,,,0.000530035335689,,,,,,,,
46406,grob-systems-inc,40.8868,-83.8718,"GROB Systems, Inc",1983.0,Manufacturer,Other Manufacturing,411.0,"{'start': 501, 'end': 1000}",US,1.0,Other industry,,,,,,,,,,,,,,,,,,,4.187780057791365e-05,,,,,,,,,
46412,sixco-nevada-inc,36.1444,-115.119,"SixCo Nevada, Inc.",2020.0,Service Provider,Other Sectors,5.0,"{'start': 11, 'end': 50}",US,1.0,Service sector,,,,,,,,,,,,,,,,,,,,,,,,,,,,
46414,bergey's-truck-centers,40.3144,-75.3418,Bergey's Truck Centers,1924.0,Service Provider,Automotive,198.0,"{'start': 1001, 'end': 5000}",US,1.0,Other industry,,,,,,,,,,,,,,,,,,,,3.53356890459364e-05,,,,,,,,
46419,vomela,44.963,-93.0666,The Vomela Companies,1947.0,Service Provider,Other Sectors,386.0,"{'start': 1001, 'end': 5000}",US,1.0,Service sector,,,,,,2.7013885136960397e-05,,,,,,,,,,,,,,,,,,,,,,
46420,cheboygan-area-schools,45.647,-84.4745,CHEBOYGAN AREA SCHOOLS,,"Other (specifically, an educational institution within the United States, but since ""University"" is not a fitting label and there is no ""School"" or ""Educational Institution"" label, ""Other"" is the most suitable).",Other Sectors,93.0,"{'start': 201, 'end': 500}",US,1.0,Research organizations,,,,,,2.7013885136960397e-05,,,,,,,,,,,,,,,,,,,,,,
46427,pittsburghinternationalairport,40.4918,-80.237,Pittsburgh International Airport,,Governmental Organization,Aviation,334.0,"{'start': 201, 'end': 500}",US,1.0,Governmental organizations,,,0.000145836371591,,,0.0002701388513696,,,,,,,,0.0003669556442365,,,,0.0002730748225013,0.0002512668034674,,0.0010649627263045,,,,,,,
46433,mb-energy-partners,29.7589,-95.3677,MB Energy Partners,,Venture Capital,Other Sectors,2.0,"{'start': 2, 'end': 10}",US,1.0,Venture Capital,,,,,,,,,,,,,,,,,,,0.0005025336069349,,,,,,,,,
46436,textron-aviation,37.6922,-97.3375,Textron Aviation,2014.0,Manufacturer,Aviation,5166.0,{'start': 10001},US,1.0,Other industry,,,,,,,,,,,,,,9.173891105912572e-05,,,,,8.37556011558273e-05,,,,,,,,0.0009203865623561,0.0007160759040458
46448,boston-college,42.335,-71.1707,Boston College,1863.0,University,Other Sectors,8928.0,"{'start': 1001, 'end': 5000}",US,1.0,Research organizations,,,,,,2.7013885136960397e-05,,,,,,,,,,,,,,,,,,,,,,
46450,olympus-energy-llc,40.2588,-80.1867,Olympus Energy LLC,2012.0,"Service Provider, Mining","Oil, Gas",98.0,"{'start': 51, 'end': 200}",US,1.0,Mining industry,,,,,,,,,,,,,,,,,,,,3.53356890459364e-05,,,,,,,,
46451,usconcrete,32.8414,-97.0827,U.S. Concrete,,Manufacturer,Other Construction,349.0,"{'start': 1001, 'end': 5000}",US,1.0,Other industry,,,,,,,,,0.0017605633802816,,,,,,,,,,,,,,,,,,,
46455,kawasaki-motors-corp.-u.s.a.,37.7501,-121.456,"Kawasaki Motors Corp., U.S.A.",1966.0,Manufacturer,Automotive,1530.0,"{'start': 201, 'end': 500}",US,1.0,Other industry,,,,,,,,,,,,,,0.0002752167331773,,,,,,,,,,,,,,
46456,mongodbinc,40.7621,-73.9847,MongoDB,2007.0,Service Provider,Software,7011.0,"{'start': 5001, 'end': 10000}",US,1.0,Service sector,,,,,,,,,,,,,,,,,,,,0.0004240282685512,,,,,,,,
46466,atom-computing,37.8585,-122.293,Atom Computing,2018.0,Manufacturer,Other ICT,67.0,"{'start': 51, 'end': 200}",US,1.0,Other industry,,,,,,,,,,,,,,,,0.00139470013947,,,0.0001256334017337,,,,,,,,,
46468,rush-enterprises-inc,29.6926,-98.1086,"Rush Enterprises, Inc",1965.0,Service Provider,Automotive,3119.0,"{'start': 5001, 'end': 10000}",US,1.0,Other industry,,,,,,8.104165541088119e-05,,,,,,,,,,,,,,0.0002826855123674,,,,,,,,
46471,backstage-capital,34.0333,-118.447,Backstage Capital,2015.0,Venture Capital,Other Sectors,56.0,"{'start': 2, 'end': 10}",US,1.0,Venture Capital,,,,,,,,,,,,,,,,,,,,0.0001413427561837,,,,,,,,
46472,telstra-ventures,37.7895,-122.4,Telstra Ventures,2011.0,Venture Capital,Other Sectors,26.0,"{'start': 11, 'end': 50}",US,1.0,Venture Capital,,,,,,0.0001080555405478,,,,,,,,,,,,,,,,,,,,,,
46474,swaythefuture,37.779,-122.42,Sway,2020.0,Manufacturer,Other Sectors,29.0,"{'start': 2, 'end': 10}",US,1.0,Other industry,,,,,,,,0.0007810466024472,,,0.0015544041450777,,,,,,,,,,,,,,,,,
46476,connexausa,29.9675,-98.902,Connexa,2008.0,"Manufacturer, Service Provider","Solar, Battery, Other Energy Storage, Computer and Electronic Products, Software, Electricity-grid",29.0,"{'start': 51, 'end': 200}",US,1.0,Green industry,,,,,,0.0001350694256848,,,,,,,,,,,,,0.0002093890028895,,,,,,,,,
46478,confluent,37.3952,-122.079,Confluent,2014.0,Service Provider,Other Sectors (Information and Communications Technology),3321.0,"{'start': 1001, 'end': 5000}",US,1.0,Service sector,,,,,,,,,,,,,,,,,,,,,,,,,,,,
46483,amplifyinc,40.7029,-73.9894,Amplify,2000.0,Service Provider,Other Sectors,2681.0,"{'start': 1001, 'end': 5000}",US,1.0,Service sector,,,,,,0.0002701388513696,,,,,,,,,,,,,,,,,,,,,,
46485,gigascale,37.4443,-122.16,Gigascale Capital,,Venture Capital,Other Sectors,11.0,"{'start': 2, 'end': 10}",US,1.0,Venture Capital,,,,,,,,,,0.0014841688654353,,,,,,0.00836820083682,,0.0027307482250136,,,,,,0.0013323464100666,,,,
46494,vertex-energy-inc-,29.5585,-95.1129,Vertex Energy Inc.,2001.0,Manufacturer,"Energy General, Biofuels",224.0,"{'start': 201, 'end': 500}",US,1.0,Green industry,,,,,,,,,,,,,,,,,,,,,,,,,,,,
46497,buzzi-unicem-usa,40.6782,-75.3674,Buzzi Unicem USA,,Manufacturer,Other Construction,633.0,"{'start': 1001, 'end': 5000}",US,1.0,Other industry,,,,,,,,,,,,,,,,,,,0.0001675112023116,,,,,,,,,
46500,dependable-highway-express-inc,34.0255,-118.223,DEPENDABLE HIGHWAY EXPRESS INC,,Service Provider,"Railway, Shipping, Automotive",89.0,"{'start': 51, 'end': 200}",US,1.0,Other industry,,,,,,,,,,,,,,,,,,,,0.0004593639575971,,,,,,,,
46504,exelon-generation,39.2805,-76.5976,Exelon Generation,,Utility,"Nuclear Energy, Wind, Solar, Hydro energy",3970.0,{'start': 10001},US,1.0,Utilities,,,,,,,,,,,,,,,0.002426006792819,,,,,,,,,,,,,
46513,swca-environmental-consultants,33.4807,-112.071,SWCA Environmental Consultants,1981.0,Consulting,Other Sectors,1484.0,"{'start': 1001, 'end': 5000}",US,1.0,Other,,,,0.0002203007104697,,,,,,,,,,,,,,,,,,,,,,,,
46517,lumosidentity,37.443,-122.155,Lumos,2020.0,Service Provider,Other ICT,135.0,"{'start': 51, 'end': 200}",US,1.0,Service sector,,,,,,0.0001620833108217,,,,,,,,,,,,,,,,,,,,,,
46520,gknfokker-aerospace,32.8295,-96.9442,GKN Fokker,1757.0,Manufacturer,Aviation,916.0,"{'start': 501, 'end': 1000}",US,1.0,Other industry,,,,,,,,,,,,,,9.173891105912572e-05,,,,,,,0.0013312034078807,,,,,,0.0009203865623561,0.0010741138560687
46525,goodwater-capital,37.5785,-122.345,Goodwater,2014.0,Venture Capital,Other Sectors,55.0,"{'start': 51, 'end': 200}",US,1.0,Venture Capital,,,,,,,,,,,,,,,,,,,,0.0002473498233215,,,,,,,,
46535,south-burlington-school-district,44.4567,-73.1775,South Burlington School District,1900.0,Governmental Organization (as school districts are typically part of public education systems which are government entities),Other Sectors,139.0,"{'start': 51, 'end': 200}",US,1.0,Governmental organizations,,,,,,,,,,,,,,,,,,,,0.0003533568904593,,,,,,,,
46536,monarch-joint-venture,44.9569,-93.1801,Monarch Joint Venture,2009.0,"Non Governmental Organization, Research Institute","Agriculture, Other Sectors",26.0,"{'start': 11, 'end': 50}",US,1.0,Research organizations,,,,,,8.104165541088119e-05,,,,,,,,,,,,,,,,,,,,,,
46546,pacific-power-group,45.6307,-122.674,Pacific Power Group,1958.0,Service Provider,"Marine Energy, Other Transport, Energy General",208.0,"{'start': 201, 'end': 500}",US,1.0,Green services,,,,,,,,,,,,,,,,,,,0.0002093890028895,,,,0.0008926977325477,,,,,
46549,haywood-electric-membership,35.4887,-82.9889,Haywood Electric Membership,,Utility,Electricity-grid,33.0,"{'start': 51, 'end': 200}",US,1.0,Utilities,,,,,,5.4027770273920795e-05,,,,,,,,,,,,,,,,,,,,,,
46562,ojjo-inc,38.0156,-122.535,"Ojjo, Inc.",2018.0,Manufacturer,Solar,42.0,"{'start': 11, 'end': 50}",US,1.0,Green industry,,,,,,0.0001080555405478,,,,,,,,,,,,,,,,,,,,,,
46565,midwest-transit-equipment-inc-,41.0686,-87.8716,"Midwest Transit Equipment, Inc.",1976.0,Service Provider,Automotive,210.0,"{'start': 201, 'end': 500}",US,1.0,Other industry,,,,,,,,,,,,,,,,,,,,3.53356890459364e-05,,,,,,,,
46577,blackstone-valley-prep-mayoral-academy,41.907,-71.3933,Blackstone Valley Prep Mayoral Academy,2009.0,Other,Other Sectors,219.0,"{'start': 201, 'end': 500}",US,1.0,Other,,,,,,,,,,,,,,,,,,,,7.06713780918728e-05,,,,,,,,
46583,cm-truck-beds,33.9984,-96.7199,CM Truck Beds,1990.0,Manufacturer,"Other Transportation, Automotive",85.0,"{'start': 201, 'end': 500}",US,1.0,Other industry,,,,,,,,,,,,,,,,,,,,7.06713780918728e-05,,,,,,,,
46594,opis-renewable-services,41.9922,-87.748,Opis Renewables,,Service Provider,"Wind, Solar, Other Energy Storage",9.0,"{'start': 51, 'end': 200}",US,1.0,Green services,,,,5.507517761744782e-05,,,,,,,,,,,,,,,,,,,,,,,,
46596,thermoshade,34.0537,-118.243,ThermoShade,,Manufacturer,Other Sectors,3.0,"{'start': 2, 'end': 10}",US,1.0,Other industry,,,,,,8.104165541088119e-05,,,,,,,,,,,,,0.0005862892080907,0.0004240282685512,,,,,,,,
46599,ecoworksdetroit,42.3309,-83.109,EcoWorks Detroit,1981.0,Non Governmental Organization,"Built Environment, Education and Training (Other Sectors)",25.0,"{'start': 11, 'end': 50}",US,1.0,Other,,,,,,0.0001890971959587,,,,,,,,,,,,,,,,,,,,,,
46601,maricopa-economic-development-alliance,33.0581,-112.048,Maricopa Economic Development Alliance (MEDA),2009.0,"Non Governmental Organization, Economic Development Organization (Other)",Other Sectors,2.0,"{'start': 2, 'end': 10}",US,1.0,Other,,,,,,,,,,,,,,,,,,,0.0001256334017337,,,,,,,,,
46602,the-founders-fund,37.779,-122.42,Founders Fund,2005.0,Venture Capital,Other Sectors,65.0,"{'start': 11, 'end': 50}",US,1.0,Venture Capital,,,,,,,,,,,,,,,0.0033964095099466,,,,,,,,,,,0.0010078613182826,0.0018407731247123,
46626,oakland-county-michigan-government,42.656,-83.3308,"Oakland County, Michigan Government",,Governmental Organization,Other Sectors,2302.0,"{'start': 1001, 'end': 5000}",US,1.0,Governmental organizations,,,,,,,,,,,,,,0.0001834778221182,,,,,,,,,,,,,,
46629,aeternal-upcycling,41.9632,-87.6778,Aeternal Upcycling,2022.0,"Manufacturer, Service Provider","Chemical Industry, Other Carbon Removal",3.0,"{'start': 2, 'end': 10}",US,1.0,Green industry,,,,,,,,,,,,,,,,,,,,,,,,,,,,
46632,sujen-international,33.7483,-118.371,Sujen International LLC,2012.0,"Manufacturer, Service Provider",Wind,4.0,"{'start': 11, 'end': 50}",US,1.0,Green industry,,,,5.507517761744782e-05,,,,,,,,,,,,,,,,,,,,,,,,
46636,atlantic-health,40.7735,-74.4674,Atlantic Health System,,Non Governmental Organization (As it is a non-profit health care system),"Other Sectors

Atlantic Health System is a non-profit health care system that provides various medical services but does not specify any involvement in the energy or environmental sectors listed. Therefore, it should be classified under ""Other Sectors.""",8851.0,{'start': 10001},US,1.0,Other,,,,,,8.104165541088119e-05,,0.0005206977349648,,,,,,,,,,,,,,,,,,,,
46638,volkswagen-group-of-america,35.0706,-85.1407,Volkswagen Group of America,,Manufacturer,Automotive,396.0,"{'start': 2, 'end': 10}",US,1.0,Other industry,,,,,,,,,,,,,,,,,,,4.187780057791365e-05,0.0002120141342756,,,,,,,,
46639,windtech-inc.,31.3447,-109.555,Windtech Inc.,1991.0,Manufacturer,Other Manufacturing,27.0,"{'start': 201, 'end': 500}",US,1.0,Other industry,,,,0.0008812028418791,0.0018333906267904,,,,,,,,,,,,,,,,,,,,,,,
46644,kikkoman-sales-usa-inc-,37.779,-122.42,"Kikkoman Sales USA, Inc.",,Manufacturer,"Other Sectors
",96.0,"{'start': 11, 'end': 50}",US,1.0,Other industry,,,0.000145836371591,,,,,,,,,,,,,,,,,,,,,,,,,
46649,chariot-energy,29.7589,-95.3677,Chariot Energy,2019.0,"Utility, Service Provider",Solar,35.0,"{'start': 11, 'end': 50}",US,1.0,Utilities,,,,,,2.7013885136960397e-05,,,,,,,,,,,,,8.37556011558273e-05,,,,,,,,,
46656,digester-doc,43.5774,-116.279,Digester Doc,2012.0,"Research Institute, Service Provider","Biogas, Other Carbon Removal",15.0,"{'start': 2, 'end': 10}",US,1.0,Research organizations,,,,,,,,,,,,,,,,,,,,,,,,,,,,
46661,suny-downstate-health-sciences-university,40.6526,-73.9497,Downstate Health Sciences University,1860.0,University,Other Sectors,3543.0,"{'start': 5001, 'end': 10000}",US,1.0,Research organizations,,,,,,,,,,,,,,,,,,,,0.0001060070671378,,,,,,,,
46667,morris-habitat-for-humanity,40.8745,-74.5325,Morris Habitat for Humanity,1985.0,Non Governmental Organization,Other Construction,53.0,"{'start': 51, 'end': 200}",US,1.0,Other,,,,,,0.0001890971959587,,,,,,,,,,,,,,,,,,,,,,
46670,carilion-roanoke-memorial-hospital,37.2669,-79.9389,CARILION ROANOKE MEMORIAL HOSPITAL,,Service Provider,Other Sectors,284.0,"{'start': 1001, 'end': 5000}",US,1.0,Service sector,,,,,,,,0.0015620932048945,,,,,,,,,,,,,,,,,,,,
46671,gainforesight,36.0641,-86.9466,Foresight,2021.0,Service Provider,Other Sectors,15.0,"{'start': 2, 'end': 10}",US,1.0,Service sector,,,,,,,,,,,,,,0.0001834778221182,,,,,,,,,,,,,,
46674,aerospace-solutions-llc,33.4484,-112.074,Aerospace Solutions LLC,2004.0,Service Provider,"Aviation, Other Transport",32.0,"{'start': 51, 'end': 200}",US,1.0,Service sector,,,,,,,,,,,,,,4.5869455529562866e-05,,,,,,,,,,,,,,0.0003580379520229
46676,ifc-financial-institutions,38.902,-77.0474,IFC Financial Institutions,,"International Organization, Other Financing Organization",Other Sectors,0.0,"{'start': 5001, 'end': 10000}",US,1.0,Other Finance,,,,,,,,,,,,,,,,,,,,,,,,,,,,
46690,ballardtrucks,42.2212,-71.7745,Ballard Truck Center,1906.0,Service Provider,Automotive,79.0,"{'start': 201, 'end': 500}",US,1.0,Other industry,,,,,,,,,,,,,,,,,,,,0.0001060070671378,,,,,,,,
46693,fueling-and-service-technologies-inc-,33.8697,-118.01,"FASTECH - Fueling and Service Technologies, Inc.",1994.0,Service Provider,"Hydrogen, Other Construction, Other Renewables",96.0,"{'start': 51, 'end': 200}",US,1.0,Green services,,,,,,,,,,,,,,4.5869455529562866e-05,,,,,,,,,,,,,,
46696,university-of-north-carolina-at-chapel-hill,35.9132,-79.0558,University of North Carolina at Chapel Hill,,University,Other Sectors,19511.0,{'start': 10001},US,1.0,Research organizations,,0.0001978239366963,,,,0.0001350694256848,,,,,,,,,,,,,,,,,,,,,,
46702,windscape-ai,37.8708,-122.273,Windscape AI,2021.0,"Manufacturer, Service Provider",Wind,4.0,"{'start': 2, 'end': 10}",US,1.0,Green industry,,,,0.000495676598557,,0.0002431249662326,,,,,,,,0.000412825099766,,,,,,,,,,,,,,
46703,prabhu-energy-labs,33.6278,-117.641,Prabhu Energy Labs,2019.0,"Manufacturer, Research Institute",Other Carbon Removal,3.0,"{'start': 2, 'end': 10}",US,1.0,Research organizations,,,0.0018958728306839,,,,,,,0.0018139841688654,,,,0.0005045640108251,,,,,,,,,,0.0016284233900814,,,,
46706,renewell-energy,35.3739,-119.019,Renewell Energy,2020.0,"Project Developer, Service Provider",Other Energy Storage,15.0,"{'start': 2, 'end': 10}",US,1.0,Green industry,,,,,,,,,,,,,,,,,,,0.0008375560115582,0.000530035335689,,,,,,,,
46708,bayren,37.7879,-122.391,Bay Area Regional Energy Network (BayREN),2013.0,Governmental Organization,"Other Energy Storage, Energy General",17.0,"{'start': 11, 'end': 50}",US,1.0,Governmental organizations,,,,,,,,,,,,,,,,,,,,,,,,0.0002960769800148,,,,
46721,little-rock-school-district,34.6783,-92.3195,Little Rock School District,,Governmental Organization,Other Sectors,2424.0,"{'start': 1001, 'end': 5000}",US,1.0,Governmental organizations,,,,,,,,,,,,,,,,,,,,7.06713780918728e-05,,,,,,,,
46722,parasol-structures,41.0403,-73.873,Parasol Structures,2020.0,Manufacturer,Solar,20.0,"{'start': 11, 'end': 50}",US,1.0,Green industry,,,,,,8.104165541088119e-05,,,,,,,,,,,,,,,,,,,,,,
46727,gospel-center-rescue-mission,37.9488,-121.286,Gospel Center Rescue Mission,,Non Governmental Organization,Other Sectors,40.0,"{'start': 11, 'end': 50}",US,1.0,Other,,,,,,5.4027770273920795e-05,,,,,,,,,,,,,,,,,,,,,,
46730,10-fitness,34.7465,-92.2896,10 Fitness,2007.0,Service Provider,Other Sectors,113.0,"{'start': 201, 'end': 500}",US,1.0,Service sector,,,,,,2.7013885136960397e-05,,,,,,,,,,,,,,,,,,,,,,
46734,tnresearchpark,35.9419,-83.9518,UT Research Park at Cherokee Farm,2005.0,"University, Research Institute, Accelerator/Incubator","Clean Energy, Agriculture, Other Sectors",7.0,"{'start': 2, 'end': 10}",US,1.0,Incubators/Accelerators,0.000228832951945,,,,,,,,0.0035211267605633,,,0.0027039206849932,,,,,,,4.187780057791365e-05,,,,,,,,,
46738,revkor-energy-holdings-inc,40.7596,-111.887,"REVKOR Energy Holdings, Inc.",,Manufacturer,Solar,0.0,"{'start': 11, 'end': 50}",US,1.0,Green industry,,,,,,2.7013885136960397e-05,,,,,,,,,,,,,,,,,,,,,,
46741,advanced-green-technologies,26.1223,-80.1434,Advanced Green Technologies,2007.0,Service Provider,Solar,40.0,"{'start': 11, 'end': 50}",US,1.0,Green services,,,,,,8.104165541088119e-05,,,,,,,,,,,,,,,,,,,,,,
46753,navistar-defense,42.5254,-83.0896,Navistar Defense,2003.0,"Manufacturer, Service Provider",Military,273.0,"{'start': 51, 'end': 200}",US,1.0,Other industry,,,,,,,,,,,,,,,,,,,,0.0002120141342756,,,,,,,,
46764,ptlmarine,35.1244,-90.0753,PTL Marine,1936.0,Service Provider,Marine Energy,38.0,"{'start': 51, 'end': 200}",US,1.0,Green services,,0.0001978239366963,,,,,,,,,,,,,,,,,,,,,,,,,,
46769,hourigan,37.5413,-77.4397,Hourigan,1993.0,Service Provider,"Other Construction, Military, Energy General",250.0,"{'start': 201, 'end': 500}",US,1.0,Service sector,,,,,,5.4027770273920795e-05,,,,,,,,,,,,,,,,,,,,,,
46771,city-of-pasadena,34.1477,-118.144,City of Pasadena,,Governmental Organization,Other Sectors,1680.0,"{'start': 1001, 'end': 5000}",US,1.0,Governmental organizations,,,,,,,,,,,,,,,,,,,,0.0001060070671378,,,,,,,,
46784,green-door-initiative,42.3721,-83.0778,Green Door Initiative,2010.0,Non Governmental Organization,Other Sectors,9.0,"{'start': 11, 'end': 50}",US,1.0,Other,,,,,,2.7013885136960397e-05,,,,,,,,,,,,,,,,,,,,,,
